bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
bottlenecks/Clean clothes/Tops/graphictshirts1285.jpg.txt,0.918879867,0.028132204,0.002581968,0.000470941,0.0191356,0.004442298,0.002200406,0.017181659,0.001683054,0.001427162,0.001059894,0.000580361,0.000100954,0.00074846,0.000665864,0.000709191,0.078578815,0.001183433,0.273912579,0.000920176,0.028378107,0.021276854,0.067739174,0.069035702,0.00940099,0.016141165,0.003080049,0.056952961,0.005539495,0.012294009,0.015462112,0.014671211,0.325433135,0.978014886,0.005631279,8.24E-05,3.60E-07,0.001818823,0.014452317,0.377385169,0.071240723,0.799173474,0.00720726,0.046315696,0.017635545,0.062890694,0.013959867,0.905513883,0,0,0,0,0,0,0,0.002080679,0.001060324,0.005822877,0.000991968,0.002663038,0.00241045,0.001167364,0.000241461,0.000736412,0.002203313,0.997060239
bottlenecks/Clean clothes/Tops/polos104.jpg.txt,0.029138956,0.007350652,0.004907848,0.001906653,0.945492089,0.004514385,0.000376189,0.001539368,0.001817423,0.001765904,1.11E-05,8.81E-05,4.83E-06,0.001031857,3.77E-05,1.70E-05,0.030425459,1.26E-05,0.870478749,6.41E-05,0.003536341,0.000686951,0.00317154,0.000904943,0.001640034,4.53E-05,6.04E-05,0.003071945,0.000134106,0.001029821,0.000106704,4.87E-05,0.084582344,0.039443892,0.003030006,0.007209886,0.001031757,0.000920347,0.948364139,0.024981551,0.135407656,0.081937239,0.00393312,0.027724128,0.019375272,0.02499238,0.033096407,0.922535896,0,0,0,0,0,0,0,0.007895066,0.000689387,0.048349012,0.005435923,0.000561863,0.007498357,0.00137689,0.0003182,0.001885679,0.005761038,0.992353261
bottlenecks/Clean clothes/Tops/graphictshirts1643.jpg.txt,0.001793113,0.001597462,0.007034387,0.00569031,0.003440884,0.025091413,0.023696449,0.030167582,0.013766922,0.002611946,0.005598988,0.704413474,0.151973695,0.012071424,0.009641513,0.001410437,0.314270675,0.008909003,0.117888592,0.011337662,0.036007382,0.014685576,0.048630256,0.03617052,0.011831406,0.00196096,0.010492325,0.100011453,0.032231409,0.007374237,0.05873194,0.047623396,0.14184323,0.968475103,0.023887329,0.000286247,9.38E-05,0.001947997,0.005309585,0.958803058,0.103691869,0.972668111,0.005049715,0.022690533,0.142574757,0.271530688,0.05914852,0.526746035,0,0,0,0,0,0,0,0.001692428,0.004077954,0.018851442,0.004867806,0.006491735,0.013007438,0.00905005,0.000910159,0.020768896,0.010466574,0.968764544
bottlenecks/Clean clothes/Tops/graphictshirts1460.jpg.txt,0.001275279,0.000107779,0.000812828,0.001355582,0.00027915,0.015414165,0.005518396,0.007136432,0.000528652,5.77E-05,0.000928998,0.855758011,0.038038746,0.022747962,0.045396786,0.004643593,0.581516385,0.000102415,0.149695978,0.002672314,0.017965665,0.004860943,0.050026283,0.033483524,0.004008582,0.000980006,0.001719394,0.042021785,0.008168217,0.004654962,0.020627696,0.055449292,0.022046574,0.986966729,0.003611345,0.001372815,4.60E-05,0.001170048,0.006833151,0.995274305,0.087354094,0.905424655,0.0051803,0.003485585,0.193116441,0.161782026,0.056046333,0.589055181,0,0,0,0,0,0,0,0.00087034,0.001127583,0.003371044,0.002754507,0.001184754,0.009488303,0.003125559,0.000240127,0.003118029,0.011435969,0.985445976
bottlenecks/Clean clothes/Tops/plainshirts378.jpg.txt,0.001803271,0.000830911,0.242833689,0.006161016,0.0990289,0.020817455,0.541662931,0.026586551,0.046541128,0.001134259,0.00238726,0.000976795,0.003072872,0.005542812,0.000178592,0.000441566,0.056513168,0.001954876,0.000903373,0.000105082,0.000315772,0.000505443,0.000144031,2.45E-05,1.78E-05,0.000227968,7.47E-06,0.000236962,2.58E-05,4.83E-05,3.33E-05,2.65E-05,0.93890959,1.81E-05,0.000474974,0.010939417,0.985035896,1.68E-06,0.003529893,0,0,0,0,0,0,0,0,0,0.135973737,0.062590823,0.002750942,0.186267242,0.017467141,0.987910867,0.012089081,0.000991184,0.000397632,0.02107947,0.021293417,0.01462067,0.001995884,0.003356867,0.003388319,0.386794955,0.003751735,0.609453321
bottlenecks/Clean clothes/Tops/graphictshirts315.jpg.txt,0.006578289,0.001139835,0.049826518,0.00083049,0.00176193,0.037793685,0.323705971,0.054608196,0.036090374,0.000763675,0.00138298,0.124099299,0.02568276,0.333782822,0.001083017,0.000870196,0.155842602,0.003158165,0.012951675,0.000577974,0.01638476,0.035243187,0.03848071,0.163562596,0.00917081,0.000806492,0.007481714,0.045141596,0.008960111,0.003710866,0.074047573,0.114841662,0.309637517,0.996647418,0.001474269,1.61E-05,0.000000163,0.000105283,0.001756806,0.092658989,0.180451125,0.905721128,0.01402603,0.137214735,0.050709952,0.052052293,0.019927036,0.877310693,0,0,0,0,0,0,0,0.000410593,0.002779044,0.00724557,0.002442313,0.002434417,0.012904264,0.00449386,0.000176412,0.001448455,0.004330846,0.994220734
bottlenecks/Clean clothes/Tops/printedshirts67.jpg.txt,0.283175468,0.010093114,0.003657168,0.001153784,0.06672366,0.430973142,0.032090291,0.024858616,0.028589727,0.005387144,0.075970285,0.011259402,0.001384176,0.017619163,0.001847093,0.0052178,0.027757466,0.002639225,0.005968084,0.001810948,0.017416025,0.045426376,0.004860948,0.000203938,0.000506531,0.001884184,0.000747031,0.002077542,0.000448906,0.000219772,0.000256681,0.001885356,0.885890961,0.007345973,0.00174757,0.272931129,0.693204045,9.00E-05,0.024681194,0,0,0,0,0,0,0,0,0,0.267812133,0.158320472,0.00219506,0.261358261,0.059934232,0.870631814,0.129368186,0.001753622,0.005269391,0.018953998,0.092760578,0.017275872,0.109536842,0.042580288,0.012047116,0.097214423,0.005099085,0.897686482
bottlenecks/Clean clothes/Tops/polos352.jpg.txt,0.005324706,0.000584332,0.006541661,0.000958245,0.006175978,0.119265154,0.746667266,0.058086291,0.022573045,0.000217696,0.000281429,0.007168333,0.00695963,0.018010501,0.000648012,0.000537712,0.27359581,0.000994474,0.062441085,1.16E-05,0.002074964,0.016169986,0.008385391,0.005886932,0.000426529,0.000193624,0.000828686,0.059366617,0.000915698,0.006566947,0.00090005,0.006934967,0.554306626,0.019459497,0.001909393,0.001029286,4.99E-05,0.000614647,0.976937294,0.036488812,0.119881377,0.026044739,0.022521285,0.046363521,0.010892537,0.306059301,0.034108613,0.64893955,0,0,0,0,0,0,0,0.001107878,0.000711838,0.006915601,0.002330564,0.004191783,0.009948439,0.001215236,0.000407297,0.00450804,0.002849179,0.99264282
bottlenecks/Clean clothes/Tops/plainshirts426.jpg.txt,0.01828278,0.004666084,0.003843838,0.002701815,0.046794768,0.503544271,0.342076659,0.017163212,0.010284114,0.004849132,0.008462071,0.007920669,0.002850329,0.024125608,0.001119548,0.001315157,0.005078166,0.003061642,0.000914126,0.000364665,0.000205087,0.002101831,0.001933604,0.000264298,0.00020778,0.000329447,2.11E-06,0.000280565,0.000100625,5.56E-05,0.000325984,5.51E-05,0.984719276,2.26E-05,0.001120413,0.045720883,0.952856004,0.000007988,0.000272085,0,0,0,0,0,0,0,0,0,0.355119646,0.076677658,0.001118443,0.273775548,0.014642153,0.899914146,0.100085907,0.003476573,0.001770723,0.012231092,0.013091683,0.001713123,0.023492441,0.004720535,0.000261557,0.200693384,0.001656218,0.797650337
bottlenecks/Clean clothes/Tops/shortsleeveshirts292.jpg.txt,0.000463556,0.000210279,0.203315437,0.000283887,0.002768879,0.006082016,0.773797512,0.000450085,0.006707749,0.000158856,0.000282314,0.001052492,0.00059894,0.002546188,0.00017178,0.001110056,0.002163953,0.000386255,0.000237542,8.41E-06,0.000122904,0.000137768,3.61E-05,4.39E-05,2.00E-05,3.73E-05,1.90E-06,0.00012656,0.000017062,3.60E-05,7.96E-05,1.00E-05,0.996534705,0.001544611,0.00012609,0.949152708,0.043519817,6.96E-05,0.005587134,0,0,0,0,0,0,0,0,0,0.041206509,0.427422792,0.001322859,0.553739369,0.038785037,0.832692683,0.167307302,0.001143882,0.000684946,0.002876152,0.005464838,0.014845626,0.00578523,0.019451723,0.006870386,0.023023747,0.000360448,0.976615787
bottlenecks/Clean clothes/Tops/solidtshirts256.jpg.txt,0.003159741,0.003783429,0.125648677,0.019615455,0.138090104,0.034916509,0.441708416,0.036271744,0.037697554,0.051536225,0.007987314,0.00941579,0.025308382,0.062478662,0.000620547,0.001761489,0.141795561,0.00482827,0.049671646,0.005057466,0.02863135,0.010792336,0.003643208,0.018523555,0.006974266,0.00380839,0.005885121,0.008689917,0.003806393,0.00521735,0.003749969,0.012653598,0.686271608,0.984501004,0.003616986,0.000260208,4.33E-07,0.000315618,0.011305727,0.056335989,0.214870393,0.898904264,0.013354093,0.184233442,0.049494974,0.092296839,0.031965222,0.826242983,0,0,0,0,0,0,0,0.003645533,0.006279997,0.014038029,0.002257125,0.007860581,0.008068843,0.006758957,0.000383266,0.007839584,0.002738196,0.989422262
bottlenecks/Clean clothes/Tops/graphictshirts1212.jpg.txt,0.005536268,0.001228595,0.120450459,0.011999479,0.719978631,0.009670472,0.016823979,0.003316853,0.004222565,0.102139413,0.000206218,0.000763186,2.53E-05,0.002701828,0.000658946,0.000277809,0.255770862,0.020542858,0.056349173,0.00676946,0.053324688,0.076878116,0.039811641,0.192296416,0.059236743,0.00108516,0.007061824,0.010154432,0.000387722,0.087269649,0.094903372,0.004030273,0.034127537,0.957572401,0.000998738,0.001443465,3.75E-05,0.023400281,0.0165476,0.119504854,0.899479628,0.808456898,0.002946255,0.112287305,0.068674706,0.085353613,0.016189555,0.829782128,0,0,0,0,0,0,0,0.002477146,0.001278501,0.212875187,0.008830883,0.009519374,0.026966211,0.018943289,0.000197181,0.0071538,0.024122518,0.968723655
bottlenecks/Clean clothes/Tops/plainshirts314.jpg.txt,0.004238857,0.000104654,0.004432285,0.001151827,0.000440622,0.00313751,0.039907042,0.000658253,0.006955045,0.000759309,0.002024356,0.892336309,0.037758734,0.004794468,0.000994808,0.000305982,0.023077242,0.001578573,0.001064271,0.000224618,0.000119809,0.000249991,0.001004954,0.000105775,0.000143891,0.000260855,5.61E-06,0.000894261,6.06E-05,6.16E-05,0.000411476,0.000149827,0.970586598,1.26E-05,0.000221876,0.039408978,0.957849026,6.14E-06,0.002501303,0,0,0,0,0,0,0,0,0,0.190251067,0.230129927,0.001572196,0.318545938,0.040666945,0.635967612,0.364032388,0.001834394,0.001028623,0.018718835,0.008164906,0.003347142,0.161059737,0.010651536,0.001201017,0.021588897,0.00308635,0.97532475
bottlenecks/Clean clothes/Tops/solidtshirts377.jpg.txt,0.006634339,0.005199799,0.009491053,0.03363394,0.087756999,0.254897505,0.179544732,0.023958458,0.075147621,0.084831953,0.027106835,0.084805422,0.064525917,0.06047168,0.000754803,0.001238828,0.050759569,0.000282044,0.007406601,0.010116097,0.005438707,0.006956783,0.007065596,0.0050049,0.001197605,0.000217487,0.00260509,0.001621958,0.001506701,0.00220248,0.000822685,0.009944854,0.886850774,0.98045224,0.005149961,0.002446925,0.000012907,0.000145133,0.011792925,0.007446758,0.026146699,0.909501016,0.008717221,0.17444253,0.024855012,0.150852948,0.070893407,0.753398657,0,0,0,0,0,0,0,0.000856264,0.002431498,0.007934465,0.00182703,0.004470929,0.011197506,0.004467587,0.000467352,0.001556711,0.003849404,0.994593918
bottlenecks/Clean clothes/Tops/shortsleeveshirts12.jpg.txt,0.012773624,0.002802615,0.00114432,0.000711754,0.009229496,0.80857116,0.099301226,0.032572832,0.011603728,0.000290679,0.008903898,0.003074251,0.000743117,0.006846285,0.000213155,0.00121785,0.001148504,0.000167474,0.00042856,1.03E-05,0.000246606,0.000379051,0.001315295,0.000169641,1.18E-05,0.000040211,2.79E-06,0.00010445,2.88E-05,6.81E-05,1.31E-05,7.58E-05,0.995789588,0.000032024,0.000008781,0.837422013,0.161333591,0.000004794,0.001198691,0,0,0,0,0,0,0,0,0,0.278874368,0.122237809,0.000588987,0.213028967,0.040154897,0.958148003,0.041851956,0.001869518,0.000745322,0.005838181,0.011287659,0.004915322,0.015396959,0.009041818,0.000328875,0.09406352,0.006433865,0.899502635
bottlenecks/Clean clothes/Tops/graphictshirts1176.jpg.txt,0.031857759,0.037496608,0.192475334,0.015999943,0.265181363,0.017589802,0.079414554,0.229256481,0.013636125,0.020901119,0.012978765,0.040620755,0.008633362,0.019278677,0.008930091,0.005749282,0.046918917,0.007932274,0.010981158,0.001330434,0.029603696,0.004515624,0.009076722,0.028782997,0.003594131,0.002581143,0.002488851,0.028916493,0.000577339,0.001482825,0.5220626,0.032311883,0.266842932,0.997204363,0.00083944,9.61E-06,1.11E-08,0.000610173,0.001336463,0.008269811,0.443312585,0.87215215,0.004977015,0.290234,0.066079505,0.009555205,0.004591831,0.919773459,0,0,0,0,0,0,0,0.000265755,0.000274903,0.009713622,0.001211475,0.002099723,0.003057392,0.002431911,3.05E-05,0.001585931,0.002282632,0.99613142
bottlenecks/Clean clothes/Tops/graphictshirts1618.jpg.txt,0.043705706,0.007910281,0.233233959,0.011005876,0.126720056,0.02038133,0.051723477,0.069665037,0.015584671,0.001507329,0.010037378,0.366406798,0.004827552,0.02989229,0.004327443,0.00307088,0.356118679,0.02602811,0.153942913,0.036633339,0.060214926,0.021023359,0.067819849,0.047912024,0.015052167,0.014242899,0.005709781,0.035353862,0.008090693,0.010042121,0.019508436,0.005901308,0.116405413,0.734193444,0.177433014,0.000113415,6.03E-06,0.066877909,0.021376152,0.166274384,0.518508852,0.903869033,0.005851658,0.146205232,0.329722345,0.084688596,0.015846381,0.56974268,0,0,0,0,0,0,0,0.003883674,0.005973021,0.042213589,0.004470862,0.006158369,0.008080297,0.005471088,0.000317552,0.011845973,0.01743531,0.970718801
bottlenecks/Clean clothes/Tops/polos258.jpg.txt,0.00171659,0.000971853,0.073614277,0.001239075,0.007739673,0.193401083,0.672812343,0.007355221,0.002272918,0.000418031,0.003034828,0.019096011,0.002415573,0.013065489,0.00044358,0.000403388,0.130336627,0.00585885,0.019251108,0.000102517,0.013296451,0.005551927,0.005842814,0.016219286,0.000949421,0.000319678,0.000134411,0.01707891,0.000315232,0.001284272,0.000298804,0.01007674,0.773082972,0.013885126,9.24E-05,0.321805626,0.003774805,9.02E-05,0.660351753,0.033584535,0.254169911,0.02683802,0.048846092,0.068301171,0.002866504,0.004958455,0.05126692,0.940908134,0,0,0,0,0,0,0,0.004303231,0.000805046,0.106435917,0.030606743,0.040794727,0.268864095,0.054438897,0.00116603,0.015833374,0.001297529,0.982869089
bottlenecks/Clean clothes/Tops/polos402.jpg.txt,0.947311282,0.002633045,0.013277901,0.00052435,0.009587749,0.011343055,0.000430055,0.00151051,0.001354631,0.000131334,0.002733134,0.005709752,0.000150916,0.002350794,0.000303926,0.000647721,0.072999373,0.007651272,0.554612458,0.002431461,0.039651692,0.015330275,0.015011985,0.013909182,0.004227941,0.002190421,0.000667418,0.22741808,0.000251614,0.001662568,0.01030269,0.014770677,0.016910877,0.203279838,0.013340906,0.004957939,0.002383373,0.001928987,0.774109066,0.09806969,0.897988379,0.157383561,0.003755225,0.068004631,0.136997297,0.067740187,0.048410375,0.746852219,0,0,0,0,0,0,0,0.003228046,0.002562785,0.055041164,0.018659554,0.011451683,0.01340521,0.025128044,0.000668831,0.003041895,0.008188763,0.988769293
bottlenecks/Clean clothes/Tops/plainshirts286.jpg.txt,0.248467326,0.007197975,0.002531177,0.002984276,0.04044136,0.505087912,0.026307613,0.011737956,0.004963078,0.000608556,0.035616241,0.000344467,0.000705552,0.112550087,0.000405251,5.12E-05,0.001814343,0.000162162,0.001581113,6.34E-05,0.001729007,0.008450962,0.000900625,0.000277548,3.41E-05,0.00019312,1.15E-05,0.000751244,0.000128877,5.29E-05,0.000585615,0.000524269,0.98273921,5.09E-06,0.001851116,0.000395404,0.997579157,4.50E-07,0.000168751,0,0,0,0,0,0,0,0,0,0.131855637,0.262334168,0.001864444,0.370860308,0.094454713,0.951001346,0.048998587,0.004392691,0.004860957,0.005203053,0.014656456,0.015543473,0.028914649,0.004409029,0.00102157,0.104042657,0.017221579,0.878735721
bottlenecks/Clean clothes/Tops/graphictshirts1235.jpg.txt,0.006665947,0.002828044,0.67975831,0.03988187,0.026967416,0.003583243,0.028074481,0.011553697,0.135383412,0.050506361,0.000671825,0.000366553,0.000193563,0.008600403,0.00420432,0.000760465,0.088198066,0.001374843,0.100774549,0.00717183,0.041831818,0.004079346,0.005474899,0.002062676,0.022150198,0.001886525,0.001268843,0.00246968,0.00161951,0.000910814,0.005599123,0.002386038,0.710741222,0.873979271,0.049528722,0.001015273,0.001951366,0.003196128,0.070329189,0.022447886,0.16440165,0.46829924,0.022911307,0.049716726,0.045565721,0.105748653,0.009891547,0.838794112,0,0,0,0,0,0,0,0.001739727,0.000974759,0.045222744,0.005167011,0.000882118,0.003577971,0.010333159,0.000452332,0.005920817,0.013021761,0.981057406
bottlenecks/Clean clothes/Tops/graphictshirts1539.jpg.txt,0.750506461,0.015339398,0.03199891,0.002839786,0.032631151,0.042406224,0.018267551,0.038334146,0.014086912,0.007283112,0.00175228,0.009766899,0.000954693,0.028685495,0.00454544,0.00060151,0.045696944,0.000997505,0.489185512,0.001040762,0.072979927,0.009172254,0.030232422,0.014555201,0.004474209,0.001258989,0.008849941,0.035554417,0.005994706,0.00137431,0.011935411,0.034892876,0.23180455,0.963308513,0.023662685,0.000260941,1.84E-05,0.000196794,0.012552646,0.018541167,0.244365498,0.934939802,0.028168004,0.071362585,0.059449632,0.079409555,0.040516455,0.820624411,0,0,0,0,0,0,0,0.000887161,0.001240874,0.02431247,0.007809328,0.011063127,0.008946487,0.00236027,0.000167953,0.001335483,0.015131882,0.983532667
bottlenecks/Clean clothes/Tops/shortsleeveshirts261.jpg.txt,0.023052095,0.012668505,0.028896987,0.014962522,0.549884856,0.055036355,0.138629109,0.004812216,0.007962968,0.127918705,0.005478972,0.011741474,0.004304516,0.012914096,0.001119263,0.000617459,0.006452471,0.000340143,0.003336171,0.001588901,0.000351613,0.001509987,0.002734854,0.000631673,0.000832785,0.000531076,3.51E-05,0.000803326,0.000397159,0.000140341,0.000423549,0.000160902,0.979729891,0.001919454,0.005028636,0.701890886,0.289494664,0.000245376,0.001421047,0,0,0,0,0,0,0,0,0,0.29842189,0.039279599,0.001121696,0.204731107,0.120833531,0.925089419,0.074910551,0.007569414,0.003146957,0.022362338,0.010499251,0.003452562,0.11116907,0.014312375,0.000374921,0.133069664,0.017904952,0.849025309
bottlenecks/Clean clothes/Tops/solidtshirts306.jpg.txt,0.00604524,0.002020249,0.180101752,0.057021532,0.571135402,0.020401655,0.046311691,0.002227911,0.004665447,0.014056811,0.000789081,0.048619293,0.00904523,0.037133932,0.00031353,0.000111223,0.31970948,0.001530886,0.188176349,0.020656241,0.026906872,0.014179467,0.011248333,0.0039274,0.012149409,0.001932049,0.001228371,0.024881989,0.012633388,0.007087472,0.001960346,0.002739823,0.349052131,0.775928021,0.10730771,0.00032055,4.31E-06,0.000746526,0.115692921,0.07522855,0.051254038,0.841509521,0.011934158,0.069830149,0.07876201,0.062270276,0.025614496,0.833353281,0,0,0,0,0,0,0,0.003628235,0.004984175,0.081355661,0.008989574,0.009823347,0.013603396,0.004616463,0.000138217,0.008525173,0.006793025,0.984681845
bottlenecks/Clean clothes/Tops/graphictshirts1403.jpg.txt,0.925301552,0.031906482,0.00571653,0.000559046,0.007436028,0.009125359,0.00431991,0.004778645,0.000299217,0.000230422,0.006821431,0.001068636,0.000689739,0.000652601,0.000532374,0.000561959,0.156745166,0.001726311,0.478622615,0.004012599,0.074437223,0.036580965,0.022693848,0.030110434,0.02354257,0.021610307,0.001282325,0.04385715,0.014319302,0.004458561,0.021526631,0.016679255,0.047794819,0.996556759,0.002546163,0.000107286,9.28E-07,0.000210548,0.000578256,0.922856033,0.290641725,0.985054076,0.004677456,0.122290559,0.08360064,0.190565825,0.19749184,0.528341711,0,0,0,0,0,0,0,0.002228589,0.004146941,0.008787586,0.001044322,0.003619271,0.00295291,0.002516659,0.000703408,0.000875974,0.001593878,0.997530162
bottlenecks/Clean clothes/Tops/graphictshirts1298.jpg.txt,0.007009502,0.005273725,0.01007079,0.005566967,0.902577937,0.005932452,0.008526378,0.02243967,0.00448603,0.006940178,0.0036931,0.001572075,0.003270848,0.011121873,0.000441181,0.001077361,0.23232691,0.016083172,0.364256501,0.027977178,0.126911655,0.036154024,0.053318668,0.007572428,0.009034344,0.009492321,0.020019343,0.011893941,0.010943885,0.002230794,0.032634668,0.003799219,0.035350889,0.997745454,0.000930326,6.12E-05,4.00E-07,0.000671625,0.000590961,0.89945972,0.555746377,0.981407821,0.003661554,0.009557814,0.122164905,0.053087827,0.035823267,0.788924038,0,0,0,0,0,0,0,0.00119701,0.003798187,0.012031824,0.001546259,0.00297351,0.0083714,0.012349796,0.000157975,0.007046111,0.010775317,0.982178509
bottlenecks/Clean clothes/Tops/solidtshirts478.jpg.txt,0.005267703,0.001099409,0.754278719,0.017807869,0.035395462,0.012743678,0.044831913,0.025474416,0.022515938,0.042247593,0.002150301,0.003600118,0.016344739,0.012755326,0.002410183,0.001076622,0.025776569,0.000846211,0.003888007,0.002146506,0.0054414,0.000807516,0.000744363,0.008955914,0.005083274,0.001844769,0.001098891,0.003206696,0.009285558,0.001404016,0.004831058,0.00306956,0.921569645,0.968330562,0.028085431,5.14E-05,1.11E-06,0.002416751,0.001114681,0.019435186,0.062839724,0.94291091,0.011361253,0.321660131,0.06611377,0.245433644,0.329506189,0.358946413,0,0,0,0,0,0,0,0.001934334,0.002450884,0.005432544,0.004975561,0.004753977,0.006412365,0.007299039,0.000996871,0.003821289,0.003239531,0.992939115
bottlenecks/Clean clothes/Tops/printedshirts59.jpg.txt,0.778842151,0.049795032,0.0073539,0.001344803,0.027589371,0.027791757,0.013278415,0.003499146,0.005223261,0.001391608,0.043081187,0.011570489,0.00266771,0.023402831,0.000977094,0.002191265,0.009111758,0.008930869,0.066971496,0.000401491,0.003841361,0.002075756,0.002520606,0.000466768,0.000189354,0.003357199,1.25E-05,0.004132356,0.000233109,0.00037376,0.000524128,0.000816053,0.896041393,0.000120713,0.000539309,0.25251922,0.744277418,3.14E-05,0.002511875,0,0,0,0,0,0,0,0,0,0.157904342,0.138554931,0.000745801,0.344788969,0.025275346,0.967486262,0.032513715,0.003692498,0.003146263,0.044807773,0.085884675,0.012178829,0.103289686,0.014682746,0.001266084,0.110645384,0.002251684,0.887102962
bottlenecks/Clean clothes/Tops/printedshirts289.jpg.txt,0.042206969,0.002007017,0.533835948,0.002116732,0.140058279,0.149747476,0.071421072,0.007413882,0.029130848,0.002290646,0.002696362,0.008823124,0.001321444,0.005317248,0.000061531,0.001551412,0.034919083,0.00601143,0.064675704,0.001109573,0.011684186,0.004329367,0.001927061,0.000867356,0.002710313,0.001677782,9.58E-05,0.000495088,0.000394086,0.000216999,0.000155795,0.000134759,0.868595719,0.000466353,0.002368405,0.595891058,0.398575693,3.08E-05,0.002667672,0,0,0,0,0,0,0,0,0,0.154447496,0.223011687,0.00505972,0.36743483,0.010143689,0.593951345,0.406048685,0.003636918,0.001413835,0.057842072,0.053340305,0.070311002,0.103953607,0.057569448,0.010825804,0.05239246,0.002569231,0.945038319
bottlenecks/Clean clothes/Tops/shortsleeveshirts14.jpg.txt,0.01636217,0.000180383,0.671238363,0.001651662,0.042089369,0.030750252,0.212210715,0.000200811,0.007185016,0.002154261,0.000124037,0.001796362,0.000759419,0.012994574,0.000226171,7.65E-05,0.154344767,0.000199792,0.00832297,0.000462912,0.000894943,0.000993372,0.000243377,0.000107987,0.000501194,0.001319193,0.000362229,0.000108458,0.000203505,2.61E-05,0.001090993,6.20E-05,0.830756187,0.012132661,0.007336004,0.181871921,0.759789705,0.000668878,0.038200852,0,0,0,0,0,0,0,0,0,0.11543607,0.122137092,0.000638645,0.207349852,0.080919653,0.979071021,0.020928964,0.003142122,0.007443531,0.101489104,0.10720472,0.431437999,0.688237488,0.03735242,0.002024963,0.015456965,0.003473918,0.981069148
bottlenecks/Clean clothes/Tops/plainshirts126.jpg.txt,0.000196886,0.000116727,0.000367249,0.000391969,0.002839304,4.63E-05,0.000428177,0.000679549,0.007011841,0.987635911,2.64E-05,0.00011279,6.74E-06,0.000111573,1.81E-05,0.00001033,0.00653754,0.000835515,0.011303918,0.000711964,0.000871886,0.000461305,0.003291266,0.000633504,0.00034196,0.000325927,2.24E-05,0.023346281,0.000759613,8.96E-05,4.32E-05,0.010038505,0.94038558,4.32E-05,0.000248128,0.010040574,0.989149749,4.09E-06,0.000514317,0,0,0,0,0,0,0,0,0,0.047858726,0.353496105,0.001476357,0.448035687,0.074196674,0.731154203,0.268845797,0.002988663,0.000633038,0.00792153,0.004476282,0.004204176,0.049595427,0.065512717,0.009463025,0.477003038,0.14080362,0.382193357
bottlenecks/Clean clothes/Tops/graphictshirts356.jpg.txt,0.538568735,0.013998589,0.009907919,0.001482686,0.031999633,0.212364554,0.013566163,0.117835604,0.00092911,0.000915223,0.013957731,0.014783991,0.010278494,0.003016024,0.01025882,0.006136679,0.171677768,0.00073476,0.45961234,0.010979955,0.035295848,0.099235222,0.103378803,0.008077032,0.001820659,0.001419489,0.002151714,0.006796744,0.004803929,0.006337583,0.029138871,0.002107691,0.056431558,0.996230543,0.002176654,0.000309351,3.49E-06,0.000127882,0.00115206,0.984360755,0.105660342,0.964500368,0.003876495,0.013904753,0.199739963,0.101424925,0.177639514,0.521195591,0,0,0,0,0,0,0,0.001569804,0.000678461,0.005977091,0.002044538,0.001561547,0.004783222,0.001307745,0.000211113,0.011328814,0.004118545,0.984552622
bottlenecks/Clean clothes/Tops/graphictshirts1720.jpg.txt,0.002879037,0.000484737,0.907322466,0.002856258,0.012174361,0.002885254,0.047643278,0.005388488,0.006327092,0.002768993,0.000367949,0.000726196,0.000691623,0.006337358,0.000702855,0.00044408,0.27621457,0.006930424,0.042776521,0.01037944,0.090044461,0.107730478,0.036515914,0.076853439,0.030730132,0.00357022,0.049321286,0.021050673,0.005074964,0.005476836,0.038601089,0.027514281,0.171215281,0.980733633,0.007393465,0.000507316,7.05E-06,0.000708551,0.010650042,0.139712796,0.544636548,0.921129644,0.01017492,0.080902539,0.075072646,0.097518161,0.028585449,0.798823774,0,0,0,0,0,0,0,0.002087528,0.007492816,0.020495767,0.002326445,0.006501429,0.006375634,0.011876965,0.000786617,0.016840102,0.009718088,0.973441839
